viajero_id,fecha_llegada,tipo_viajero,edad,tamaño_grupo,duracion_estancia,gasto_total,gasto_diario_promedio,gasto_alimentacion,gasto_hospedaje,gasto_actividades,actividades_preferidas,factor_estacional,mes,año,temporada
viajero_000630,2022-08-20,lujo,68,4,8,715912.84,89489.1,221466.63,345047.95,149398.25,"hoteles_lujo,restaurantes_exclusivos,spas_premium",1.575,8,2022,verano
viajero_000631,2020-02-25,aventura,31,3,14,25699.49,1835.68,9646.84,10556.94,5495.71,"deportes_extremos,senderismo,tours_naturaleza",0.5,2,2020,invierno
viajero_000632,2024-03-17,familiar,44,3,4,35398.16,8849.54,9840.78,12777.32,12780.06,"parques_tematicos,museos,playas,restaurantes_familiares",0.99,3,2024,primavera
viajero_000633,2025-09-09,wellness,35,3,6,72766.48,12127.75,27101.89,30499.5,15165.1,"spas,yoga,retiros_wellness",1.238,9,2025,otoño
viajero_000634,2021-07-14,negocios,47,1,2,5881.87,2940.93,2164.48,2781.54,935.85,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",0.82,7,2021,verano
viajero_000635,2024-10-30,familiar,39,5,3,42573.55,14191.18,11435.87,15453.61,15684.07,"parques_tematicos,museos,playas,restaurantes_familiares",0.99,10,2024,otoño
viajero_000636,2021-12-21,negocios,52,1,3,10926.24,3642.08,2883.75,6098.47,1944.01,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",0.922,12,2021,invierno
viajero_000637,2023-09-24,familiar,36,4,4,35842.39,8960.6,12561.52,12493.13,10787.74,"parques_tematicos,museos,playas,restaurantes_familiares",1.075,9,2023,otoño
viajero_000638,2020-07-03,aventura,34,4,12,121222.49,10101.87,39131.34,40023.12,42068.03,"deportes_extremos,senderismo,tours_naturaleza",1.8,7,2020,verano
viajero_000639,2024-01-12,lujo,50,2,9,311626.34,34625.15,90429.36,183165.23,38031.76,"hoteles_lujo,restaurantes_exclusivos,spas_premium",1.32,1,2024,invierno
viajero_000640,2020-06-17,familiar,30,5,5,110918.53,22183.71,36814.77,47279.67,26824.09,"parques_tematicos,museos,playas,restaurantes_familiares",1.5,6,2020,verano
viajero_000641,2020-11-24,romantico,26,2,5,21021.58,4204.32,6068.5,8089.33,6863.75,"hoteles_boutique,restaurantes_romanticos,spas",0.8,11,2020,otoño
viajero_000642,2024-09-16,lujo,67,3,5,273475.47,54695.09,78386.36,144692.69,50396.42,"hoteles_lujo,restaurantes_exclusivos,spas_premium",1.32,9,2024,otoño
viajero_000643,2025-12-26,familiar,28,4,3,39785.5,13261.83,13166.47,12247.8,14371.23,"parques_tematicos,museos,playas,restaurantes_familiares",1.575,12,2025,invierno
viajero_000644,2021-11-05,negocios,45,1,3,16623.12,5541.04,4716.21,7574.58,4332.33,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.23,11,2021,otoño
viajero_000645,2022-11-23,negocios,43,1,3,15076.28,5025.43,5283.1,6111.0,3682.18,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.26,11,2022,otoño
viajero_000646,2025-06-21,familiar,27,4,7,116701.74,16671.68,36895.86,41205.12,38600.75,"parques_tematicos,museos,playas,restaurantes_familiares",1.688,6,2025,verano
viajero_000647,2021-06-30,familiar,25,5,3,77662.7,25887.57,20319.53,30249.3,27093.86,"parques_tematicos,museos,playas,restaurantes_familiares",1.537,6,2021,verano
viajero_000648,2025-07-25,negocios,46,1,1,2532.86,2532.86,939.05,1482.42,111.39,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",0.9,7,2025,verano
viajero_000649,2020-11-10,familiar,39,5,6,46277.58,7712.93,15338.36,18304.4,12634.83,"parques_tematicos,museos,playas,restaurantes_familiares",0.8,11,2020,otoño
viajero_000650,2020-12-24,negocios,54,1,1,4180.05,4180.05,1667.46,2473.92,38.68,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",0.9,12,2020,invierno
viajero_000651,2024-04-08,wellness,49,4,5,120857.73,24171.55,44893.15,53529.27,22435.31,"spas,yoga,retiros_wellness",1.21,4,2024,primavera
viajero_000652,2023-02-04,familiar,40,5,7,81654.59,11664.94,21392.46,24503.16,35758.96,"parques_tematicos,museos,playas,restaurantes_familiares",0.752,2,2023,invierno
viajero_000653,2021-04-27,lujo,45,2,9,333554.26,37061.58,111173.56,179961.52,42419.18,"hoteles_lujo,restaurantes_exclusivos,spas_premium",1.333,4,2021,primavera
viajero_000654,2022-08-04,gastronomico,39,4,2,32405.21,16202.61,14770.07,11126.25,6508.89,"restaurantes_gourmet,tours_gastronomicos,mercados_locales",1.47,8,2022,verano
viajero_000655,2025-02-02,familiar,25,4,5,54527.72,10905.54,19893.33,16492.02,18142.37,"parques_tematicos,museos,playas,restaurantes_familiares",0.787,2,2025,invierno
viajero_000656,2020-02-07,familiar,28,5,4,33618.68,8404.67,10815.67,13483.14,9319.87,"parques_tematicos,museos,playas,restaurantes_familiares",0.7,2,2020,invierno
viajero_000657,2022-02-05,familiar,32,5,3,17430.96,5810.32,6071.79,5834.41,5524.75,"parques_tematicos,museos,playas,restaurantes_familiares",0.735,2,2022,invierno
viajero_000658,2022-04-23,familiar,40,3,7,59008.48,8429.78,17271.68,20515.35,21221.45,"parques_tematicos,museos,playas,restaurantes_familiares",1.26,4,2022,primavera
viajero_000659,2025-09-05,negocios,34,1,3,18135.49,6045.16,4645.4,10447.12,3042.97,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.35,9,2025,otoño
viajero_000660,2020-11-28,cultural,37,1,3,8204.78,2734.93,3151.87,2746.05,2306.86,"museos,sitios_historicos,tours_culturales,teatros",1.0,11,2020,otoño
viajero_000661,2020-12-10,familiar,28,3,6,83660.46,13943.41,27049.08,26218.53,30392.84,"parques_tematicos,museos,playas,restaurantes_familiares",1.4,12,2020,invierno
viajero_000662,2021-07-22,familiar,32,4,3,51251.25,17083.75,17908.24,21866.35,11476.67,"parques_tematicos,museos,playas,restaurantes_familiares",1.845,7,2021,verano
viajero_000663,2023-11-26,familiar,35,3,3,24220.85,8073.62,9631.72,10369.66,4219.47,"parques_tematicos,museos,playas,restaurantes_familiares",0.86,11,2023,otoño
viajero_000664,2025-03-14,romantico,41,2,5,39135.49,7827.1,11585.11,12339.02,15211.36,"hoteles_boutique,restaurantes_romanticos,spas",1.012,3,2025,primavera
viajero_000665,2023-12-11,negocios,55,2,1,9330.74,9330.74,3256.03,5523.22,551.49,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",0.968,12,2023,invierno
viajero_000666,2025-10-31,cultural,43,4,3,18122.68,6040.89,5336.32,6985.37,5800.99,"museos,sitios_historicos,tours_culturales,teatros",1.238,10,2025,otoño
viajero_000667,2024-03-17,negocios,46,3,2,32817.97,16408.99,12766.79,16344.86,3706.32,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.32,3,2024,primavera
viajero_000668,2022-01-08,negocios,47,3,3,24240.62,8080.21,9475.16,13619.57,1145.88,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.05,1,2022,invierno
viajero_000669,2023-05-18,aventura,40,4,5,30570.99,6114.2,7790.39,12009.46,10771.14,"deportes_extremos,senderismo,tours_naturaleza",1.397,5,2023,primavera
viajero_000670,2024-05-13,lujo,43,2,3,113258.13,37752.71,30321.88,60756.85,22179.4,"hoteles_lujo,restaurantes_exclusivos,spas_premium",1.32,5,2024,primavera
viajero_000671,2025-10-02,aventura,28,1,6,15597.28,2599.55,6077.94,6283.51,3235.84,"deportes_extremos,senderismo,tours_naturaleza",1.35,10,2025,otoño
viajero_000672,2023-12-08,familiar,38,5,5,70276.76,14055.35,23261.62,28513.88,18501.26,"parques_tematicos,museos,playas,restaurantes_familiares",1.505,12,2023,invierno
viajero_000673,2024-03-30,negocios,54,1,3,11416.17,3805.39,4389.04,5590.31,1436.82,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.32,3,2024,primavera
viajero_000674,2024-07-03,cultural,49,2,3,18661.59,6220.53,5620.14,6315.38,6726.07,"museos,sitios_historicos,tours_culturales,teatros",1.54,7,2024,verano
viajero_000675,2025-11-04,romantico,46,2,4,22529.46,5632.37,6015.8,6939.36,9574.31,"hoteles_boutique,restaurantes_romanticos,spas",0.9,11,2025,otoño
viajero_000676,2023-02-08,cultural,41,1,8,8029.85,1003.73,2552.34,2562.73,2914.78,"museos,sitios_historicos,tours_culturales,teatros",0.752,2,2023,invierno
viajero_000677,2021-09-14,aventura,36,1,7,17360.0,2480.0,6555.76,6401.85,4402.39,"deportes_extremos,senderismo,tours_naturaleza",1.435,9,2021,otoño
viajero_000678,2023-01-11,lujo,48,4,5,357402.94,71480.59,99554.96,167878.68,89969.3,"hoteles_lujo,restaurantes_exclusivos,spas_premium",1.29,1,2023,invierno
viajero_000679,2020-09-25,cultural,56,3,9,85059.69,9451.08,22931.55,37434.18,24693.96,"museos,sitios_historicos,tours_culturales,teatros",1.2,9,2020,otoño
viajero_000680,2022-04-18,familiar,25,4,6,72231.95,12038.66,18511.56,32385.68,21334.7,"parques_tematicos,museos,playas,restaurantes_familiares",1.26,4,2022,primavera
viajero_000681,2021-08-30,familiar,28,4,4,55883.7,13970.92,20442.16,24713.82,10727.71,"parques_tematicos,museos,playas,restaurantes_familiares",1.742,8,2021,verano
viajero_000682,2022-07-31,familiar,25,3,5,74022.27,14804.45,18563.44,32572.94,22885.88,"parques_tematicos,museos,playas,restaurantes_familiares",1.89,7,2022,verano
viajero_000683,2025-07-21,negocios,37,3,2,20594.1,10297.05,8045.46,8268.91,4279.73,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",0.9,7,2025,verano
viajero_000684,2023-02-26,cultural,36,3,9,52239.34,5804.37,17934.43,15965.12,18339.8,"museos,sitios_historicos,tours_culturales,teatros",0.752,2,2023,invierno
viajero_000685,2023-06-07,negocios,53,1,3,13535.92,4511.97,3456.0,7751.18,2328.75,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",0.968,6,2023,verano
viajero_000686,2020-03-29,familiar,39,5,5,67838.71,13567.74,17502.82,27357.78,22978.12,"parques_tematicos,museos,playas,restaurantes_familiares",0.9,3,2020,primavera
viajero_000687,2023-10-09,familiar,36,4,5,53875.58,10775.12,19202.83,21111.71,13561.04,"parques_tematicos,museos,playas,restaurantes_familiares",0.968,10,2023,otoño
viajero_000688,2022-06-10,familiar,35,4,6,99700.2,16616.7,25839.0,39712.93,34148.27,"parques_tematicos,museos,playas,restaurantes_familiares",1.575,6,2022,verano
viajero_000689,2024-04-20,romantico,50,2,4,25972.45,6493.11,7294.51,9649.7,9028.25,"hoteles_boutique,restaurantes_romanticos,spas",1.1,4,2024,primavera
viajero_000690,2025-04-13,negocios,37,3,1,15751.59,15751.59,4096.64,7096.75,4558.21,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.238,4,2025,primavera
viajero_000691,2022-05-27,aventura,31,3,13,56489.62,4345.36,14419.58,23655.46,18414.58,"deportes_extremos,senderismo,tours_naturaleza",1.365,5,2022,primavera
viajero_000692,2025-11-25,familiar,29,3,5,46978.53,9395.71,15682.6,15337.32,15958.61,"parques_tematicos,museos,playas,restaurantes_familiares",0.9,11,2025,otoño
viajero_000693,2022-10-17,familiar,27,4,3,31650.71,10550.24,8595.31,13782.36,9273.03,"parques_tematicos,museos,playas,restaurantes_familiares",0.945,10,2022,otoño
viajero_000694,2023-06-29,lujo,62,2,6,267636.33,44606.05,75405.65,139074.64,53156.04,"hoteles_lujo,restaurantes_exclusivos,spas_premium",1.505,6,2023,verano
viajero_000695,2023-04-25,negocios,37,3,2,28438.42,14219.21,8268.34,15598.22,4571.86,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.183,4,2023,primavera
viajero_000696,2022-06-06,aventura,30,4,12,159270.43,13272.54,42141.71,53840.06,63288.65,"deportes_extremos,senderismo,tours_naturaleza",1.68,6,2022,verano
viajero_000697,2025-03-18,aventura,21,3,6,26221.98,4370.33,6717.15,9816.19,9688.64,"deportes_extremos,senderismo,tours_naturaleza",0.9,3,2025,primavera
viajero_000698,2022-02-02,gastronomico,57,3,4,28427.68,7106.92,11379.18,11648.69,5399.81,"restaurantes_gourmet,tours_gastronomicos,mercados_locales",0.735,2,2022,invierno
viajero_000699,2025-01-29,negocios,45,1,1,4033.07,4033.07,1461.91,2376.59,194.56,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.125,1,2025,invierno
viajero_000700,2022-01-26,cultural,63,4,6,53710.8,8951.8,17885.77,18088.88,17736.15,"museos,sitios_historicos,tours_culturales,teatros",0.84,1,2022,invierno
viajero_000701,2020-07-20,familiar,39,4,7,116987.0,16712.43,31908.32,39416.51,45662.17,"parques_tematicos,museos,playas,restaurantes_familiares",1.8,7,2020,verano
viajero_000702,2022-02-19,aventura,24,2,8,9204.06,1150.51,3038.14,4057.88,2108.04,"deportes_extremos,senderismo,tours_naturaleza",0.525,2,2022,invierno
viajero_000703,2020-04-12,mochilero,22,1,14,15829.86,1130.7,4541.12,3441.2,7847.54,"hostales,transporte_publico,comida_local",1.1,4,2020,primavera
viajero_000704,2024-05-14,romantico,29,2,5,26940.44,5388.09,9662.95,9298.44,7979.05,"hoteles_boutique,restaurantes_romanticos,spas",1.32,5,2024,primavera
viajero_000705,2022-02-26,negocios,43,3,3,37231.25,12410.42,11368.65,19301.48,6561.13,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.155,2,2022,invierno
viajero_000706,2024-07-07,aventura,37,3,10,103626.12,10362.61,37566.87,40898.76,25160.49,"deportes_extremos,senderismo,tours_naturaleza",1.98,7,2024,verano
viajero_000707,2022-03-13,familiar,41,5,4,57023.39,14255.85,22498.75,25205.39,9319.24,"parques_tematicos,museos,playas,restaurantes_familiares",0.945,3,2022,primavera
viajero_000708,2025-09-29,familiar,33,5,6,111945.12,18657.52,40260.42,47865.31,23819.39,"parques_tematicos,museos,playas,restaurantes_familiares",1.125,9,2025,otoño
viajero_000709,2022-07-30,aventura,35,3,10,88885.33,8888.53,26101.27,27435.78,35348.28,"deportes_extremos,senderismo,tours_naturaleza",1.89,7,2022,verano
viajero_000710,2023-10-30,cultural,61,2,5,18581.87,3716.37,6265.29,7845.55,4471.03,"museos,sitios_historicos,tours_culturales,teatros",1.183,10,2023,otoño
viajero_000711,2020-11-18,mochilero,25,1,18,17141.62,952.31,5566.79,4245.27,7329.56,"hostales,transporte_publico,comida_local",0.9,11,2020,otoño
viajero_000712,2023-07-19,mochilero,30,1,13,12232.35,940.95,3697.62,2553.36,5981.37,"hostales,transporte_publico,comida_local",1.612,7,2023,verano
viajero_000713,2022-11-06,cultural,46,3,8,41081.03,5135.13,15089.46,13404.67,12586.9,"museos,sitios_historicos,tours_culturales,teatros",1.05,11,2022,otoño
viajero_000714,2024-03-23,familiar,26,5,3,24539.67,8179.89,7100.98,8217.61,9221.09,"parques_tematicos,museos,playas,restaurantes_familiares",0.99,3,2024,primavera
viajero_000715,2023-10-07,negocios,49,1,1,3677.48,3677.48,1418.63,2051.98,206.86,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.397,10,2023,otoño
viajero_000716,2023-06-23,familiar,35,4,4,77138.19,19284.55,23379.55,31869.94,21888.69,"parques_tematicos,museos,playas,restaurantes_familiares",1.612,6,2023,verano
viajero_000717,2021-04-10,aventura,37,2,6,12938.29,2156.38,3799.93,5048.91,4089.45,"deportes_extremos,senderismo,tours_naturaleza",1.127,4,2021,primavera
viajero_000718,2021-09-03,familiar,34,4,7,46876.6,6696.66,17042.21,17707.62,12126.77,"parques_tematicos,museos,playas,restaurantes_familiares",1.025,9,2021,otoño
viajero_000719,2024-06-28,familiar,41,4,6,99870.95,16645.16,26932.97,38836.93,34101.04,"parques_tematicos,museos,playas,restaurantes_familiares",1.65,6,2024,verano
viajero_000720,2020-05-16,gastronomico,29,2,3,28703.57,9567.86,13273.06,9767.34,5663.17,"restaurantes_gourmet,tours_gastronomicos,mercados_locales",1.2,5,2020,primavera
viajero_000721,2025-08-27,negocios,44,1,3,11435.63,3811.88,3327.6,5222.89,2885.14,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",0.787,8,2025,verano
viajero_000722,2020-03-27,aventura,26,4,14,44983.58,3213.11,16783.52,17347.97,10852.09,"deportes_extremos,senderismo,tours_naturaleza",0.8,3,2020,primavera
viajero_000723,2020-05-31,mochilero,28,1,12,8478.16,706.51,3064.41,1676.58,3737.17,"hostales,transporte_publico,comida_local",1.2,5,2020,primavera
viajero_000724,2023-05-24,negocios,41,1,1,4749.39,4749.39,1381.71,2711.42,656.27,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.075,5,2023,primavera
viajero_000725,2020-07-01,mochilero,21,2,18,42972.06,2387.34,11777.04,7361.88,23833.14,"hostales,transporte_publico,comida_local",1.5,7,2020,verano
viajero_000726,2024-08-18,negocios,33,1,3,7606.15,2535.38,2889.32,3709.38,1007.45,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",0.77,8,2024,verano
viajero_000727,2023-04-07,negocios,38,2,1,11057.95,11057.95,3062.69,5631.52,2363.73,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.183,4,2023,primavera
viajero_000728,2023-03-09,negocios,55,2,2,15281.69,7640.85,5952.92,7806.99,1521.78,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.29,3,2023,primavera
viajero_000729,2022-08-05,aventura,21,1,13,44305.64,3408.13,16543.66,18852.52,8909.46,"deportes_extremos,senderismo,tours_naturaleza",1.785,8,2022,verano
viajero_000730,2023-01-21,familiar,29,3,5,39482.73,7896.55,14295.23,13214.84,11972.66,"parques_tematicos,museos,playas,restaurantes_familiares",0.86,1,2023,invierno
viajero_000731,2021-07-07,aventura,36,1,8,19370.43,2421.3,6374.98,6304.55,6690.89,"deportes_extremos,senderismo,tours_naturaleza",1.845,7,2021,verano
viajero_000732,2021-03-11,negocios,29,2,3,28842.23,9614.08,10381.47,12887.68,5573.08,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.23,3,2021,primavera
viajero_000733,2022-10-18,familiar,43,5,6,82044.47,13674.08,23844.16,29873.65,28326.66,"parques_tematicos,museos,playas,restaurantes_familiares",0.945,10,2022,otoño
viajero_000734,2020-07-01,negocios,33,1,2,6720.99,3360.49,1733.35,3082.12,1905.51,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",0.8,7,2020,verano
viajero_000735,2022-12-28,familiar,40,4,4,53225.35,13306.34,18852.06,19016.13,15357.15,"parques_tematicos,museos,playas,restaurantes_familiares",1.47,12,2022,invierno
viajero_000736,2022-07-10,gastronomico,50,3,3,44592.05,14864.02,21441.96,18569.0,4581.09,"restaurantes_gourmet,tours_gastronomicos,mercados_locales",1.575,7,2022,verano
viajero_000737,2025-02-08,familiar,37,4,3,29670.77,9890.26,10760.79,12285.42,6624.56,"parques_tematicos,museos,playas,restaurantes_familiares",0.787,2,2025,invierno
viajero_000738,2023-01-20,cultural,52,1,3,3847.57,1282.52,1242.83,1420.32,1184.42,"museos,sitios_historicos,tours_culturales,teatros",0.86,1,2023,invierno
viajero_000739,2025-02-18,familiar,32,4,4,19827.08,4956.77,6005.21,8594.22,5227.65,"parques_tematicos,museos,playas,restaurantes_familiares",0.787,2,2025,invierno
viajero_000740,2020-07-16,aventura,26,2,6,17658.87,2943.14,5715.09,5801.87,6141.9,"deportes_extremos,senderismo,tours_naturaleza",1.8,7,2020,verano
viajero_000741,2020-05-23,cultural,60,2,4,15715.01,3928.75,5015.49,5820.96,4878.56,"museos,sitios_historicos,tours_culturales,teatros",1.1,5,2020,primavera
viajero_000742,2023-11-14,familiar,40,5,3,21290.39,7096.8,6414.89,6763.34,8112.16,"parques_tematicos,museos,playas,restaurantes_familiares",0.86,11,2023,otoño
viajero_000743,2020-07-07,wellness,45,4,3,70704.89,23568.3,24449.31,22919.78,23335.8,"spas,yoga,retiros_wellness",1.5,7,2020,verano
viajero_000744,2022-01-11,aventura,37,3,12,32520.4,2710.03,11274.39,10426.44,10819.56,"deportes_extremos,senderismo,tours_naturaleza",0.63,1,2022,invierno
viajero_000745,2022-05-13,familiar,43,3,4,23051.72,5762.93,6134.01,7398.35,9519.36,"parques_tematicos,museos,playas,restaurantes_familiares",1.155,5,2022,primavera
viajero_000746,2022-09-22,negocios,34,1,3,10063.37,3354.46,4003.49,4764.23,1295.65,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.26,9,2022,otoño
viajero_000747,2024-01-08,familiar,38,3,5,39522.23,7904.45,10388.68,12682.52,16451.03,"parques_tematicos,museos,playas,restaurantes_familiares",0.88,1,2024,invierno
viajero_000748,2022-12-19,familiar,27,5,3,68890.03,22963.34,20108.66,26972.46,21808.91,"parques_tematicos,museos,playas,restaurantes_familiares",1.47,12,2022,invierno
viajero_000749,2022-10-06,cultural,42,3,8,65706.92,8213.36,20436.38,24571.25,20699.29,"museos,sitios_historicos,tours_culturales,teatros",1.155,10,2022,otoño
viajero_000750,2025-01-22,familiar,29,3,5,34996.17,6999.23,12113.67,13738.15,9144.35,"parques_tematicos,museos,playas,restaurantes_familiares",0.9,1,2025,invierno
viajero_000751,2022-10-25,lujo,38,4,5,284369.26,56873.85,91914.98,132005.34,60448.95,"hoteles_lujo,restaurantes_exclusivos,spas_premium",1.155,10,2022,otoño
